coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Sun Mar 15 02:00:22 +0000 2015,Ferguson PoliceLivesMatter,http://twitter.com/LeeannWright4/status/576920172767784960/photo/1,,0,576925876119552000,,,,en,,False,0,576920172767784960,LeeannWright4,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @LeeannWright4: @SheriffClarke  You need to know. Perhaps you can warn your fellow officers #Ferguson...God Speed
#PoliceLivesMatter htt…",https://twitter.com/MaleOutlook/status/576925876119552000,Wed Jun 12 18:29:01 +0000 2013,MaleOutlook,False,"I love Jesus, my best friend.  Also enjoy current events & love politicians getting caught up in their own lies.  I stand against BO, Pelosi, & Reid #ImpeachHIM",4732,1082,1005,26,"Chattanooga, TN",Male Outlook,MaleOutlook,20635,Eastern Time (US & Canada),,False
,Sun Mar 15 02:13:09 +0000 2015,Ferguson ObamaOnKimmel ObamaFail Feckless PoliceLivesMatter,,,0,576929094094471168,,,,en,,False,0,576310027109044224,lifeguardone,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @lifeguardone: #Ferguson cops get shot and #ObamaOnKimmel equivocates on the act. Another example of an #ObamaFail. #Feckless #PoliceLiv…,https://twitter.com/SwimOlive/status/576929094094471168,Thu Jan 15 02:33:41 +0000 2015,SwimOlive,False,"Post various swimming related issues, comments or questions. Let us help everyone learn to swim! or complain about it!! :)",3,10,34,0,,Swim Instructor Prob,SwimOlive,46,,,False
,Sun Mar 15 02:34:17 +0000 2015,Ferguson PoliceLivesMatter,http://twitter.com/LeeannWright4/status/576920172767784960/photo/1,,0,576934412660543488,,,,en,,False,0,576920172767784960,LeeannWright4,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @LeeannWright4: @SheriffClarke  You need to know. Perhaps you can warn your fellow officers #Ferguson...God Speed
#PoliceLivesMatter htt…",https://twitter.com/mba382/status/576934412660543488,Sun Jan 06 16:55:55 +0000 2013,mba382,False,Retired US Air Force. Now pursuing activities in support of my country. In love with/married to the most beautiful lady in the world. RTnot=endorsement.,34665,5154,4636,115,,Daddy,mba382,43481,Arizona,,False
,Sun Mar 15 02:34:43 +0000 2015,Ferguson PoliceLivesMatter,http://twitter.com/LeeannWright4/status/576920172767784960/photo/1,,0,576934520412209152,,,,en,,False,0,576920172767784960,LeeannWright4,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @LeeannWright4: @SheriffClarke  You need to know. Perhaps you can warn your fellow officers #Ferguson...God Speed
#PoliceLivesMatter htt…",https://twitter.com/TexanHatesObama/status/576934520412209152,Sat Sep 22 00:45:34 +0000 2012,TexanHatesObama,False,"I HATE OBAMA AND THE MAN SHE'S MARRIED TO. 
I believe in God, carry a gun and will defend myself against any low-life out there.  #Republican",17557,2257,2378,44,"Dallas, Tx",Tomorrow Perhaps ® ™,TexanHatesObama,27058,Arizona,,False
,Sun Mar 15 02:36:45 +0000 2015,Ferguson PoliceLivesMatter,http://twitter.com/LeeannWright4/status/576920172767784960/photo/1,,0,576935034667593728,,,,en,,False,0,576920172767784960,LeeannWright4,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @LeeannWright4: @SheriffClarke  You need to know. Perhaps you can warn your fellow officers #Ferguson...God Speed
#PoliceLivesMatter htt…",https://twitter.com/TroyFauber/status/576935034667593728,Sat Nov 12 01:50:25 +0000 2011,TroyFauber,False,Constitutional Conservative. Sick of Progressives in BOTH parties!! Proud Gun nut. Character counts. Supporter of freedom and personal responsibility.,4039,2481,2673,32,,Troy Fauber,TroyFauber,29930,,,False
,Sun Mar 15 02:37:57 +0000 2015,Ferguson PoliceLivesMatter,http://twitter.com/LeeannWright4/status/576920172767784960/photo/1,,0,576935333092286464,,,,en,,False,0,576920172767784960,LeeannWright4,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @LeeannWright4: @SheriffClarke  You need to know. Perhaps you can warn your fellow officers #Ferguson...God Speed
#PoliceLivesMatter htt…",https://twitter.com/1952RAB/status/576935333092286464,Fri Mar 08 14:33:01 +0000 2013,1952RAB,False,Retired Career Firefighter - Catholic - Conservative - Husband - Father - Grandfather,8335,2801,2581,27,New Jersey,Rich,1952RAB,12559,Eastern Time (US & Canada),,False
,Sun Mar 15 02:41:52 +0000 2015,Ferguson PoliceLivesMatter,http://twitter.com/LeeannWright4/status/576920172767784960/photo/1,,0,576936319802171392,,,,en,,False,0,576920172767784960,LeeannWright4,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @LeeannWright4: @SheriffClarke  You need to know. Perhaps you can warn your fellow officers #Ferguson...God Speed
#PoliceLivesMatter htt…",https://twitter.com/herc4evr/status/576936319802171392,Fri Jul 31 19:08:42 +0000 2009,herc4evr,False,Surfer/Wrestler/Network Administrator/Blessed father of 3 awesome young men.,82,40,175,0,,david,herc4evr,378,Pacific Time (US & Canada),,False
,Sun Mar 15 02:53:44 +0000 2015,Holder FBI Ferguson Cops PoliceLivesMatter Cashinin,,http://www.washingtontimes.com/news/2015/mar/6/eric-holder-dismantling-ferguson-police-department/,0,576939306859642880,,,,en,,False,0,576923997956276224,TrumanClute,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @TrumanClute: I guess #Holder is not sending #FBI agents to #Ferguson now that #Cops are getting shot.
#PoliceLivesMatter #Cashinin
http…",https://twitter.com/kbeana24/status/576939306859642880,Wed May 04 02:37:49 +0000 2011,kbeana24,False,"School Psychologist, Mom, Brooklyn girl at heart",3219,65,467,3,,Kbeana,kbeana24,1425,,,False
,Sun Mar 15 03:14:56 +0000 2015,Ferguson PoliceLivesMatter,http://twitter.com/LeeannWright4/status/576920172767784960/photo/1,,0,576944642610081793,,,,en,,True,0,576920172767784960,LeeannWright4,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @LeeannWright4: @SheriffClarke  You need to know. Perhaps you can warn your fellow officers #Ferguson...God Speed
#PoliceLivesMatter htt…",https://twitter.com/chuckschacht/status/576944642610081793,Fri May 23 16:43:47 +0000 2014,chuckschacht,False,"If men will not be governed by God, then they must be governed by tyrants. -William Penn",330,134,132,6,,Chuck Schacht,chuckschacht,1077,Central Time (US & Canada),,False
,Sun Mar 15 03:17:39 +0000 2015,PoliceLivesMatter NYPD,,http://news.investors.com/ibd-editorials/030515-742174-holder-frames-ferguson-pd-with-bogus-stats.htm?ref=MoreArticles,0,576945324838809600,,,,en,,False,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""@larryelder: ""Holder Frames Ferguson PD For Racism Using Bogus 'Disparate Impact' Stats""
http://t.co/Xsuvuusq5d"" #PoliceLivesMatter #NYPD",https://twitter.com/ABSPolicy/status/576945324838809600,Mon Dec 08 15:14:41 +0000 2014,ABSPolicy,False,"Researching policy, programs, stats, training, & finance in criminal justice, w/ mental health, addiction, specialized courts, & global applications",174,414,1128,7,Washington DC,Community Justice,ABSPolicy,2892,,,False
,Sun Mar 15 03:48:26 +0000 2015,Ferguson PoliceLivesMatter,http://twitter.com/LeeannWright4/status/576920172767784960/photo/1,,0,576953074301861888,,,,en,,False,0,576920172767784960,LeeannWright4,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @LeeannWright4: @SheriffClarke  You need to know. Perhaps you can warn your fellow officers #Ferguson...God Speed
#PoliceLivesMatter htt…",https://twitter.com/brasco64/status/576953074301861888,Wed Nov 09 20:47:11 +0000 2011,brasco64,False,"God Bless Texas. Conservative. Senior Litigation Paralegal. God, Family, Country. Support Constitution, Military, Veterans, Police, 2A, NRA. *I block liberals*",479,165,230,2,Texas (don't mess with it),TexasLawChic,brasco64,773,,,False
,Sun Mar 15 03:54:41 +0000 2015,Ferguson PoliceLivesMatter,http://twitter.com/LeeannWright4/status/576920172767784960/photo/1,,0,576954647727976448,,,,en,,False,0,576920172767784960,LeeannWright4,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @LeeannWright4: @SheriffClarke  You need to know. Perhaps you can warn your fellow officers #Ferguson...God Speed
#PoliceLivesMatter htt…",https://twitter.com/jeffrey_fojtik/status/576954647727976448,Wed Nov 26 02:38:27 +0000 2014,jeffrey_fojtik,False,"While the world is on fire, our self proclaimed Emperor is running around the White House taking pictures with a selfie-stick!",95,95,324,2,,Jeffrey Fojtik,jeffrey_fojtik,519,,,False
,Sun Mar 15 03:56:21 +0000 2015,Ferguson PoliceLivesMatter,http://twitter.com/LeeannWright4/status/576920172767784960/photo/1,,0,576955065128378370,,,,en,,False,0,576920172767784960,LeeannWright4,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","RT @LeeannWright4: @SheriffClarke  You need to know. Perhaps you can warn your fellow officers #Ferguson...God Speed
#PoliceLivesMatter htt…",https://twitter.com/DFW_AlertsCWC/status/576955065128378370,Thu Jun 14 06:30:19 +0000 2012,DFW_AlertsCWC,False,CWC (Central Weather Command) is set up to deliver DFW weather related info. It is an automated system.,282,198,113,15,DFW,DFW Alerts CWC,DFW_AlertsCWC,7128,,,False
,Sun Mar 15 03:58:44 +0000 2015,Ferguson PoliceLivesMatter,http://twitter.com/LeeannWright4/status/576920172767784960/photo/1,,0,576955663202447360,,,,en,,False,0,576920172767784960,LeeannWright4,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @LeeannWright4: @SheriffClarke  You need to know. Perhaps you can warn your fellow officers #Ferguson...God Speed
#PoliceLivesMatter htt…",https://twitter.com/brasco64/status/576955663202447360,Wed Nov 09 20:47:11 +0000 2011,brasco64,False,"God Bless Texas. Conservative. Senior Litigation Paralegal. God, Family, Country. Support Constitution, Military, Veterans, Police, 2A, NRA. *I block liberals*",479,166,230,2,Texas (don't mess with it),TexasLawChic,brasco64,773,,,False
,Sun Mar 15 03:59:51 +0000 2015,Ferguson PoliceLivesMatter,http://twitter.com/LeeannWright4/status/576920172767784960/photo/1,,0,576955946783494145,,,,en,,False,0,576920172767784960,LeeannWright4,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @LeeannWright4: @SheriffClarke  You need to know. Perhaps you can warn your fellow officers #Ferguson...God Speed
#PoliceLivesMatter htt…",https://twitter.com/TruthGunner/status/576955946783494145,Sun Jun 17 16:39:06 +0000 2012,TruthGunner,False,"Orthodox Christian, Conservative, Construction Manager, Dogs Best Friend, Pro-Life, Anti-Liberal",3559,8051,7938,132,A Orthodox Christian in SoCal,Truth Gunner,TruthGunner,31704,,,False
,Sun Mar 15 04:01:14 +0000 2015,Ferguson PoliceLivesMatter,http://twitter.com/LeeannWright4/status/576920172767784960/photo/1,,0,576956294717956096,,,,en,,False,0,576920172767784960,LeeannWright4,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @LeeannWright4: @SheriffClarke  You need to know. Perhaps you can warn your fellow officers #Ferguson...God Speed
#PoliceLivesMatter htt…",https://twitter.com/LyleKlich/status/576956294717956096,Sat Apr 21 15:30:31 +0000 2012,LyleKlich,False,"Conservative Republican, pro Israel, anti Obama Rush babe.  Interior Designer and skeet shooter.",14861,3061,3162,88,,Lyle Klich,LyleKlich,110674,,,False
,Sun Mar 15 04:04:36 +0000 2015,Ferguson PoliceLivesMatter,http://twitter.com/LeeannWright4/status/576920172767784960/photo/1,,0,576957141598109696,,,,en,,False,0,576920172767784960,LeeannWright4,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","RT @LeeannWright4: @SheriffClarke  You need to know. Perhaps you can warn your fellow officers #Ferguson...God Speed
#PoliceLivesMatter htt…",https://twitter.com/MTWTwoPoint0/status/576957141598109696,Fri Aug 24 03:56:36 +0000 2012,MTWTwoPoint0,False,"People don't care how much you know unless they know how much you care.- Joe Manchin's Gramma. 4ever ABD on a PhD. Header pic: Hamilton Pool,ATX Gorgeous place!",11169,2435,2619,74,"FreedomLand, TX",TX Conservatarian,MTWTwoPoint0,24888,Central Time (US & Canada),,False
,Sun Mar 15 04:06:44 +0000 2015,BlackLivesMatter Ferguson PoliceLivesMatter,,,0,576957676954890240,,,,en,,False,0,576042470926000128,PolitiBunny,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @PolitiBunny: Only #BlackLivesMatter could take the shooting of two COPS and somehow make it about their struggle. Shameful #Ferguson. #…,https://twitter.com/beatle_buff/status/576957676954890240,Thu Mar 22 18:20:06 +0000 2012,beatle_buff,False,"Peace is that brief glorious moment in history, when everybody stands around reloading -- Thomas Jefferson",70,650,660,19,My location: Right,Robert York,beatle_buff,28095,Pacific Time (US & Canada),,False
,Sun Mar 15 04:14:21 +0000 2015,BlackLivesMatter Ferguson PoliceLivesMatter,,,0,576959595551158272,,,,en,,False,0,576042470926000128,PolitiBunny,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @PolitiBunny: Only #BlackLivesMatter could take the shooting of two COPS and somehow make it about their struggle. Shameful #Ferguson. #…,https://twitter.com/EducateLaberate/status/576959595551158272,Thu Mar 12 06:43:24 +0000 2015,EducateLaberate,False,,13,2,18,0,,EducateYourself,EducateLaberate,79,,,False
,Sun Mar 15 04:14:23 +0000 2015,Ferguson FergusonReport FergusonShooting police PoliceLivesMatter,http://twitter.com/Jimbobbarley/status/576959601666490368/photo/1,,0,576959601666490368,,,,en,,False,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#Ferguson #FergusonReport #FergusonShooting #police #PoliceLivesMatter If Anyone In Ferguson Can Read &gt; RT http://t.co/boAVRrxn6x,https://twitter.com/Jimbobbarley/status/576959601666490368,Mon Jul 28 03:48:19 +0000 2014,Jimbobbarley,False,Baby Boomer Viet-nam Era Veteran SGT USAF One Man One Woman  Happily Married  38 years  God & Country Followed By Sean Hannity #tcot #teaparty #PJNET #veterans,1905,1379,1397,40,AMERICA  HOME OF THE BRAVE,JimBob,Jimbobbarley,13154,Central Time (US & Canada),,False
,Sun Mar 15 04:14:55 +0000 2015,PoliceLivesMatter Ferguson,http://twitter.com/LeeannWright4/status/576863131277795328/photo/1,,0,576959736370892800,,,,es,,False,0,576863131277795328,LeeannWright4,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @LeeannWright4: #PoliceLivesMatter #Ferguson #Unite#America! http://t.co/eZ67Hq0ksG,https://twitter.com/VAMPRIMAL/status/576959736370892800,Tue Jan 20 16:20:14 +0000 2015,VAMPRIMAL,False,DARK KNIGHT LORD VAMPRIMAL WOLF NAME SCARRED WARRIOR DRAGON NAME MAGICAL ROGUE AUTONOMOUS ENTITY ARCHANGEL ANONYMOUS OPERATOR ANONVAMP GHOST GEO HERO AKA N.E.O,831,1704,1856,174,,VAMPRIMAL,VAMPRIMAL,84903,Eastern Time (US & Canada),,False
,Sun Mar 15 04:17:19 +0000 2015,PoliceLivesMatter Ferguson,http://twitter.com/LeeannWright4/status/576863131277795328/photo/1,,0,576960340828819456,,,,es,,False,0,576863131277795328,LeeannWright4,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @LeeannWright4: #PoliceLivesMatter #Ferguson #Unite#America! http://t.co/eZ67Hq0ksG,https://twitter.com/1931Ju/status/576960340828819456,Tue Aug 12 04:51:14 +0000 2014,1931Ju,False,"Retired, mother of two sons, college educated business background, politically active",558,250,381,13,,Ju~Ju,1931Ju,2222,,,False
,Sun Mar 15 04:34:21 +0000 2015,Obama PoliceLivesMatter WakeUpAmerica Ferguson,http://twitter.com/DEN_RG/status/576620987506020352/photo/1,,0,576964629810704384,,,,en,,False,0,576646429902397440,PAMsLOvE,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","RT @PAMsLOvE: #Obama: Obviously the officers acted stupidly...

#PoliceLivesMatter
#WakeUpAmerica 
#Ferguson
 http://t.co/eFZyXb4kMs via~@D…",https://twitter.com/jasotastic/status/576964629810704384,Sat Aug 22 00:24:29 +0000 2009,jasotastic,False,,140,138,193,2,Arkansas,Jason Rana #6597,jasotastic,949,,,False
,Sun Mar 15 04:47:45 +0000 2015,PoliceLivesMatter,,,0,576967998692552704,,,,en,,False,0,576016724660785152,brandonguehne,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @brandonguehne: Two police officers were shot last night amidst protests in Ferguson. Do we get to riot about violence towards them now?…,https://twitter.com/Twit4shitz/status/576967998692552704,Wed Dec 21 02:44:39 +0000 2011,Twit4shitz,False,Check out the new FM Waves music video World as a Backdrop! Album coming this Summer!,0,181,184,0,Nazareth,Kyle Werner,Twit4shitz,3525,,,False
,Sun Mar 15 05:04:32 +0000 2015,ThinBlueLine PoliceLivesMatter BlueLivesMatter StLouisPD Police Ferguson,,,0,576972223187124224,,,,en,,False,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Stay strong brothers #ThinBlueLine #PoliceLivesMatter #BlueLivesMatter #StLouisPD #Police #Ferguson,https://twitter.com/NWABlueLine/status/576972223187124224,Fri Dec 05 06:28:34 +0000 2014,NWABlueLine,False,Thin Blue Line & Fraternal Order of Police Support,6,67,178,1,Northwest Arkansas,NWA Law Enforcement,NWABlueLine,79,,,False
,Sun Mar 15 05:05:21 +0000 2015,EricHolder PoliceLivesMatter BlueLivesMatter Ferguson,,,0,576972428842254337,,,,en,,False,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Thanks #EricHolder for killing our officers #PoliceLivesMatter #BlueLivesMatter #Ferguson,https://twitter.com/NWABlueLine/status/576972428842254337,Fri Dec 05 06:28:34 +0000 2014,NWABlueLine,False,Thin Blue Line & Fraternal Order of Police Support,6,68,178,1,Northwest Arkansas,NWA Law Enforcement,NWABlueLine,80,,,False
,Sun Mar 15 05:06:03 +0000 2015,ThinBlueLine PoliceLivesMatter BlueLivesMatter StLouisPD Police Ferguson,,,0,576972605720174592,,,,en,,False,0,576972223187124224,NWABlueLine,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @NWABlueLine: Stay strong brothers #ThinBlueLine #PoliceLivesMatter #BlueLivesMatter #StLouisPD #Police #Ferguson,https://twitter.com/6Strong8/status/576972605720174592,Mon Aug 18 00:58:44 +0000 2014,6Strong8,False,Cherokee/Choctaw and only God knows what else. Conservative Pro Military Pro police,14522,892,1072,10,USA, 6Strong8,6Strong8,11890,Central Time (US & Canada),,False
